Key;Tekst_Mikkel_Peter;Tekst_bem
ID1913090610;taget rejeruse pæle i Rensegab op;
ID1913090710;Fremmede fra Nordby;
ID1913090910;3 k. makrel;
ID1913091010;Gjort motor ren;
ID1913091110;Gjort motor ren;
ID1913091210;2 k. sild, 1. k. makrel;
ID1913091310;taget garn op;
ID1913091410;Været i Nordby;
ID1913091510; ;
ID1913091610;?kørt åleruser, sat ruser i Vestermai;
ID1913091810; ;
ID1913091910;   ;
ID1913092010; ;
ID1913092110; ;
ID1913092410; ;
ID1913092610; ;
ID1913092810; ;
ID1913093010; ;
ID1913090100;;
ID1913090200;;
ID1913090300;;
ID1913090400;;
ID1913090500;;
ID1913090800;;
ID1913091700;;
ID1913092200;;
ID1913092300;;
ID1913092500;;
ID1913092700;;
ID1913092900;;
ID1913100910;taget ruser op Vestermai;
ID1913101010;taget ruser op Vestermai;
ID1913101110;Ernst ruser op, solgt 90 pund ål;
ID1913101310;sat ruser Vestermai, taget ruser op vesterland;
ID1913101510;sat ruser vesterland;
ID1913102110;sat åleruser Stålhøj;
ID1913100100;;
ID1913100200;;
ID1913100300;;
ID1913100400;;
ID1913100500;;
ID1913100600;;
ID1913100700;;
ID1913100800;;
ID1913101200;;
ID1913101400;;
ID1913101600;;
ID1913101700;;
ID1913101800;;
ID1913101900;;
ID1913102000;;
ID1913102200;;
ID1913102300;;
ID1913102400;;
ID1913102500;;
ID1913102600;;
ID1913102700;;
ID1913102800;;
ID1913102900;;
ID1913103000;;
ID1913103100;;
ID1913110610;Taget ruser op Vestermai;
ID1913110710;Røgtet bundgarn, torskeruser;
ID1913110810;Taget ruser på Stålhøj;
ID1913111010;Taget ruser op ved Vesterlands;
ID1913111110;Blæsevejr;
ID1913111210;Taget selv de sidste ruser op;
ID1913111310;Ras Mikael kørt ruser hjem;
ID1913111410;hængt ruser op;
ID1913111510; ;
ID1913111610; ;
ID1913111810;Permiteret;
ID1913112110; ;
ID1913112210;sat mine torskeruser, 1/2 Vilhelm;
ID1913112310;kørt et læs sand Kristian, Bertel, stanget 3 ål;
ID1913112410;taget pæle op;
ID1913112510;røgtet bundgarn, sat komfur op;
ID1913112610;arbejde ved K. Andersen;
ID1913112810;R;
ID1913112910;taget pæle op i hullet;
ID1913113010;Vilhelms ruser op på loftet;
ID1913110100;;
ID1913110200;;
ID1913110300;;
ID1913110400;;
ID1913110500;;
ID1913110900;;
ID1913111700;;
ID1913111900;;
ID1913112000;;
ID1913112700;;
ID1913120110;Blæs vejr, sat komfur op;
ID1913120210;røgtet bundgarn, taget Vilhems torskeruser op;
ID1913120310;røgtet ruser, solgt 72 pund torsk 14 ører;
ID1913120410;muret skorsten, bestilt gødning;
ID1913120510;hugget brænde, Bertels have;
ID1913120610;røgtet ruser, stanget ål;
ID1913120710;taget pæle op vesterlands;
ID1913120810;solgt 45 pund torsk, 14 ører;
ID1913121510;solgt 15 pund ål;
ID1913121610;solgt 71 pund torsk;
ID1913121810;stanget ål;
ID1913121910;taget ålepæle Stålhøj, solgt 13 pund ål;
ID1913122010;taget bundgarnepæle op i hullet;
ID1913122110;blæs vejr,;
ID1913122210;blæs vejr, solgt 37 pund torsk;
ID1913122310;stanget ål;
ID1913122410;stanget ål, solgt 4 pund ål;
ID1913122510;været i kirke;
ID1913122610;været i?, solgt 18 pund ål, røgtet ruser;
ID1913122710;blæsevejr, sgtanget ål;
ID1913122810;Kørt grene, stanget ål;
ID1913122910;solgt 10 pund ål, snestorm;
ID1913123010;storm is;
ID1913123110;taget ruser op, stanget ål;
ID1913120900;;
ID1913121000;;
ID1913121100;;
ID1913121200;;
ID1913121300;;
ID1913121400;;
ID1913121700;;
ID1914010110;stanget ål;
ID1914010210;stanget ål, solgt 22 pund;
ID1914010310;ladet hvede, 100 tønder F. Madsen;
ID1914010410;stanget ål;
ID1914010510;syg;
ID1914010610;slagtet gris;
ID1914010710;blæs vejr;
ID1914010810;været ude og køre, torskene døde, sne;
ID1914010910;blæs vejr, et læs træ;
ID1914011010;blæs vejr, stanget ål;
ID1914011110;stanget ål;
ID1914011210;stanget 26 pund ål;
ID1914011310;tærsket ved Kristian;
ID1914011410;stanget ål;
ID1914011510;solgt 38 pund;
ID1914011810;solgt 7 pund;
ID1914012010;solgt 47 pund ål;
ID1914012110;solgt 18 pund ål;
ID1914012210;losset kager;
ID1914012310;ladet kul;
ID1914012410;1/2 stanget ål;
ID1914012510;blæs vejr;
ID1914012610;stanget ål;
ID1914012710;stanget ål;
ID1914013110;stanget ål;
ID1914011600;;
ID1914011700;;
ID1914011900;;
ID1914012800;;
ID1914012900;;
ID1914013000;;
ID1914020110;stanget ål ;
ID1914020210;en svensk damper losset gødning;
ID1914020310;Sofus Oluf losset gødning;
ID1914020410;stanget ål ;
ID1914020510;stanget ål ;
ID1914020610;ved Vilhelm;
ID1914020710;ved Vilhelm;
ID1914020810;stanget ål, fremmede Nordby;
ID1914020910;ved Vilhelm;
ID1914021010;sendt 16 pund ål;
ID1914021210;tjæret garn;
ID1914021510;Fremmede Nordby;
ID1914022110;Solgt bundgarn;
ID1914022210;Været ude ved en stranding ved Lindholm, 20 kr;
ID1914022310;ved Vilhelm;
ID1914022410;Været ved Mårup Havn og Nordby;
ID1914022510;Bygget pram, Gudmand hjulpet;
ID1914022610;Hængt det inderste garn i hullet;
ID1914022710;slået pæle for Frederik;
ID1914022810;Stanget ål, Vilhelm i Århus;
ID1914021100;;
ID1914021300;;
ID1914021400;;
ID1914021600;;
ID1914021700;;
ID1914021800;;
ID1914021900;;
ID1914022000;;
ID1914030110;Bygget pram;
ID1914030210;slået pæle for Hans Pedersen;
ID1914030310;røgtet bundgarn en sild;
ID1914030610;slået pæle Jens Gudmand;
ID1914030710;syet garn;
ID1914030810;Bygget pram, stanget ål i den ny pram;
ID1914030910;syet garn;
ID1914031010;røgtet garn, 32 sild;
ID1914031110;lavet åleruser;
ID1914031210;slået pæle færdig i hullet, J. Gudmand;
ID1914031310;lavet ålerader;
ID1914031410;lavet ålerader;
ID1914031510;blæs vejr, stanget ål;
ID1914031610;stanget ål;
ID1914031710;blæst;
ID1914031810;slået pæle;
ID1914031910;slået pæle;
ID1914032010;16 k. sild;
ID1914032110;Bunden kæde;
ID1914032210;søndag, Klara i kirke, 15 k. sild;
ID1914032310;16 k. sild;
ID1914032410;hængt det yderste garn;
ID1914032510;blæs vejr,;
ID1914032610;blæs vejr, 52 k. sild;
ID1914032710;blæst sne;
ID1914032910;24 k. sild;
ID1914033010;Vilhelm i Århus;
ID1914033110;Vilhelm i Århus;
ID1914030400;;
ID1914030500;;
ID1914032800;;
ID1914040110;26 k sild;
ID1914040210;24. k.sild;
ID1914040310;9 k. sild;
ID1914040410;slået pæle Frederik;
ID1914040510;15 k. sild;
ID1914040610;25 k.sild;
ID1914040710;ved Ballen, 34 k. sild;
ID1914040810;26 k. sild;
ID1914041210; ;
ID1914041310;35 k. sild;
ID1914041410;31 k. sild;
ID1914041510;27 k. sild;
ID1914041610;35 k. sild;
ID1914041710;82 k, sild;
ID1914041910;Syet garn;
ID1914042010;Syet garn;
ID1914042110;15. k. sild;
ID1914042310;hængt garn i hullet;
ID1914042410;29 k. s., 6  k. hfk;
ID1914042610;11 k. kfh;
ID1914042810;15 k. s., 14 k. hf;
ID1914042910;13 k. s., 5 k. hf;
ID1914043010;1.k. hf, 13 k. sild;
ID1914040900;;
ID1914041000;;
ID1914041100;;
ID1914041800;;
ID1914042200;;
ID1914042500;;
ID1914042700;;
ID1914050110;24 k. hf;
ID1914050310;9 k. hf;
ID1914050410;taget åleruser op;
ID1914050610;taget garn op Frederik;
ID1914050710;8 snese hf;
ID1914050810;31 k. sild;
ID1914051010;4 k. hf;
ID1914051110;1 k. sild, 11 hornfisk;
ID1914051210;21 k. sild, 1 k. hf;
ID1914051310;9 k. sild, 8 k. hf;
ID1914051410;7 k. s., ;
ID1914051510;10k. ?;
ID1914051910;taget garn op yderst i hullet;
ID1914052210;hængt garn yderst;
ID1914052510;2 k. sild, 1 k. hf;
ID1914052810;1 k. hf;
ID1914053010;2 k. hf;
ID1914050200;;
ID1914050500;;
ID1914050900;;
ID1914051600;;
ID1914051700;;
ID1914051800;;
ID1914052000;;
ID1914052100;;
ID1914052300;;
ID1914052400;;
ID1914052600;;
ID1914052700;;
ID1914052900;;
ID1914053100;;
ID1914060710;været i Nordby;
ID1914061610;Vilhelm i Århus med rejer;
ID1914062010;Vilhelm i Århus med rejer;
ID1914062110;Vilhelm i Kallundborg med rejer;
ID1914062510;Vilhelm i Århus med rejer, mortoren i stykker;
ID1914062810;rejst til Holbæk med Carl Martin;
ID1914062910;hjem fra Holbæk;
ID1914063010;Martin opereret;
ID1914060100;;
ID1914060200;;
ID1914060300;;
ID1914060400;;
ID1914060500;;
ID1914060600;;
ID1914060800;;
ID1914060900;;
ID1914061000;;
ID1914061100;;
ID1914061200;;
ID1914061300;;
ID1914061400;;
ID1914061500;;
ID1914061700;;
ID1914061800;;
ID1914061900;;
ID1914062200;;
ID1914062300;;
ID1914062400;;
ID1914062600;;
ID1914062700;;
ID1914070410;kørt garn hjem nye;
ID1914070710;ved Ballen med rejer;
ID1914071410;Vilhelm i Århus med rejer;
ID1914071610; ;
ID1914071710;Vilhelm i Århus med rejer;
ID1914072110;vilhelm i Århus med rejer, kørt garn hjem;
ID1914072510;  ;
ID1914072610;Carl Martin hjem fra Holbæk;
ID1914073010;sat mærkepæl;
ID1914070100;;
ID1914070200;;
ID1914070300;;
ID1914070500;;
ID1914070600;;
ID1914070800;;
ID1914070900;;
ID1914071000;;
ID1914071100;;
ID1914071200;;
ID1914071300;;
ID1914071500;;
ID1914071800;;
ID1914071900;;
ID1914072000;;
ID1914072200;;
ID1914072300;;
ID1914072400;;
ID1914072700;;
ID1914072800;;
ID1914072900;;
ID1914073100;;
ID1914080410;slået pæle;
ID1914080610;slået pæle;
ID1914080710; ;
ID1914080910;i mejeriet, høstet for Kristian;
ID1914081110;slået hø;
ID1914081410; ;
ID1914081610;slået pæle;
ID1914081710; ;
ID1914082110; ;
ID1914082610; ;
ID1914083010;fåret hjem;
ID1914083110;slagteren fik lammene, 124,3o ved Jens;
ID1914080100;;
ID1914080200;;
ID1914080300;;
ID1914080500;;
ID1914080800;;
ID1914081000;;
ID1914081200;;
ID1914081300;;
ID1914081500;;
ID1914081800;;
ID1914081900;;
ID1914082000;;
ID1914082200;;
ID1914082300;;
ID1914082400;;
ID1914082500;;
ID1914082700;;
ID1914082800;;
ID1914082900;;
ID1914090110;ved Jens;
ID1914090210;ved Jens;
ID1914090310;på Hesselholm;
ID1914090610;sat fåret ud, røgtet ruse;
ID1914090710;Hjortholm, kørt Dynd;
ID1914090810;Hjortholm, kørt Dynd;
ID1914090910;solgt 200 pund torsk 6 ører, sat åleruser;
ID1914091010;Hjortholm, kørt Dynd;
ID1914091110;sat Vilhelm bundgarn;
ID1914091210;ladet p. Lahm;
ID1914091310;sat åleruse for Vilhelm;
ID1914091410;ladet P. Lahm;
ID1914091510;storm syd;
ID1914091610;renset åleruse;
ID1914091710;slået pæle ved Vilhelm, bundgarn Stålhøj;
ID1914091810;røgtet ruser, solgt 240 pun d torsk 8 ører;
ID1914092010;Taget Vilhelms bundgarn op;
ID1914092110;Pillet kartofler op;
ID1914092210;slået pæle  ;
ID1914092310;lappet garn;
ID1914092410;lappet garn;
ID1914092510;sat Vilhelms bundgarn;
ID1914092610;losset kager;
ID1914092710;søndag, fadder for Arne;(Bertels søn)
ID1914092810;storm, højvande, solgt 180 pund torsk 9 ører;
ID1914092910;røgtet ruser ;
ID1914093010;taget åleruse op, solgt 137 pund torsk, 9 ører;
ID1914090400;;
ID1914090500;;
ID1914091900;;
ID1914100210;lappet åleruser for Valdemar;
ID1914100310;klippet får, blæst o g regn;
ID1914100510;138 pund 10 ører;
ID1914100610;31 pund 10 ører;
ID1914100710;sat åleruser;
ID1914100810;røgtet ruser og pillet kartofler, 172 pund torsk 10 ører;
ID1914100910;pillet kartofler;
ID1914101010;pillet kartofler;
ID1914101110;røgtet åleruser, solgt 158 pund torsk 11 ører;
ID1914101210;pillet kartofler;
ID1914101310;pillet kartofler;
ID1914101410;pillet kartofler;
ID1914101510;røgtet ruser   ;
ID1914101710;M.S. Holms får fra Vejerø;
ID1914101810;røgtet ruser og bundgarn;
ID1914101910;røgtet ruser, solgt 173 pund torsk;
ID1914102010;blæs vejr;
ID1914102110;kørt gødning for Kristian;
ID1914102210;kørt gødning for Kristian;
ID1914102310;taget ruser op, mine og Vilhelm;
ID1914102410;røgtet bundgarn;
ID1914102510;regnvejr, røgtet ruser;
ID1914102610;solgt 143 pund torsk, 11 ører, renset ruser;
ID1914102710; taget roer op på Hesselholm;
ID1914102810;taget ruser op, mine og Vilhelm;
ID1914102910;taget ruser op, mine og Vilhelm;
ID1914103010;taget ruser op, mine og Vilhelm;
ID1914103110;taget ruser op, mine og Vilhelm;
ID1914100100;;
ID1914100400;;
ID1914101600;;
ID1914110110;færdig med roer Hesselholm;
ID1914110210;røgtet torskeruser, solgt 138 pund torsk;
ID1914110310;Vilhelm bundgarn op;
ID1914110410;solgt 58 pund torsk;
ID1914110510;taget roer op Bertel;
ID1914110610;solgt 54 pund torsk;
ID1914110710;solgt 68 pund torsk, taget roer;
ID1914110810;tjæret ruser;
ID1914110910;97 pund torsk;
ID1914111010;Op ved mærket for Jens Hansen;
ID1914111210;Valdemars roer;
ID1914111310;Valdemars roer;
ID1914111510;67 pund torsk;
ID1914111610;? Kartofler;
ID1914111710;106 pund torsk;
ID1914111810;På Hesselholm;
ID1914112010;118 pund torsk;
ID1914112110;På Hesselholm;
ID1914112210;29 pundtorsk;
ID1914112310;På Hesselholm;
ID1914112410;På Hesselholm, 26 pund torsk;
ID1914112510;30 pund torsk;
ID1914112610;slagtet gris;
ID1914112710;røgetet ruser;
ID1914112810;På Hesselholm;
ID1914112910;47 pund torsk 12 ører, i skolen;
ID1914111100;;
ID1914111400;;
ID1914111900;;
ID1914113000;;
ID1914120210; ;
ID1914120410;55 pund torsk;
ID1914120910;44 pund torsk;
ID1914121410;50 pund torsk;
ID1914122010;25 pund torsk;
ID1914122210;Frans sejlet hjem, 60 pund torsk 12 ører;
ID1914123010;129 pund torsk 13 ører;
ID1914120100;;
ID1914120300;;
ID1914120500;;
ID1914120600;;
ID1914120700;;
ID1914120800;;
ID1914121000;;
ID1914121100;;
ID1914121200;;
ID1914121300;;
ID1914121500;;
ID1914121600;;
ID1914121700;;
ID1914121800;;
ID1914121900;;
ID1914122100;;
ID1914122300;;
ID1914122400;;
ID1914122500;;
ID1914122600;;
ID1914122700;;
ID1914122800;;
ID1914122900;;
ID1914123100;;
ID1915010210;På Hesselholm;
ID1915010310;Taget ruser op, stanget ål;
ID1915010410;gravet brønd skolen;
ID1915010510;gravet brønd skolen;
ID1915010610;gravet brønd skolen;
ID1915010710;gravet brønd skolen;
ID1915010810;snev ejr;
ID1915010910;snevejr;
ID1915011010;taget torskeruser ind;
ID1915012610;færdig med brønden;
ID1915012710;gravet rende;
ID1915012810;gravet rende;
ID1915012910;Begynt at skove;
ID1915010100;;
ID1915011100;;
ID1915011200;;
ID1915011300;;
ID1915011400;;
ID1915011500;;
ID1915011600;;
ID1915011700;;
ID1915011800;;
ID1915011900;;
ID1915012000;;
ID1915012100;;
ID1915012200;;
ID1915012300;;
ID1915012400;;
ID1915012500;;
ID1915013000;;
ID1915013100;;
ID1915020710;ruserne op på loftet;
ID1915021310;færdig med at hugge træ;
ID1915021410;stanget ål;
ID1915021510;ved Aktion;
ID1915021610;på Hesselholm;
ID1915022110;stanget ål;
ID1915022210;På Hesselholm;
ID1915022310;Ved Vilhelm;
ID1915022410;slået pæle;
ID1915022510;slået pæle;
ID1915022610;slået pæle;
ID1915022810;i skolen;
ID1915020100;;
ID1915020200;;
ID1915020300;;
ID1915020400;;
ID1915020500;;
ID1915020600;;
ID1915020800;;
ID1915020900;;
ID1915021000;;
ID1915021100;;
ID1915021200;;
ID1915021700;;
ID1915021800;;
ID1915021900;;
ID1915022000;;
ID1915022700;;
ID1915031210;tjæret garn;
ID1915031310;slået pæle;
ID1915031410;syet bundgarn;
ID1915031510;syet bundgarn;
ID1915032010;hængt inderste garn i hullet;
ID1915032110;Hesselholm, barselgilde;
ID1915032210;Samlet sten på Besser Rev;
ID1915032310;2 k.s., slået pæle;
ID1915032410;4 ol sild, slået pæle;
ID1915032510;hængt yderste garn;
ID1915032610;3. k. sild ved Ballen;
ID1915032710;4.k. sild;
ID1915032810;1k.sild;
ID1915033010;6 k. sild;
ID1915033110;3 k. sild;
ID1915030100;;
ID1915030200;;
ID1915030300;;
ID1915030400;;
ID1915030500;;
ID1915030600;;
ID1915030700;;
ID1915030800;;
ID1915030900;;
ID1915031000;;
ID1915031100;;
ID1915031600;;
ID1915031700;;
ID1915031800;;
ID1915031900;;
ID1915032900;;
ID1915040310;taget pæle op Stålhøj, 3. k. s.;
ID1915040410;påske søndag;
ID1915040510;1 1/2 k. sild, slået pæle i fjorden ;
ID1915040810;30 k. sild ved Ballen;
ID1915040910;63, k sild;
ID1915041010;37 k., sild;
ID1915041110;42 k. sild, søndag konfirmation;
ID1915041210;motoren i stykker i Tranebjerg;
ID1915041310;ved Ballen 62 k, sild;
ID1915041410;110 k. sild;
ID1915041510;52 k. sild;
ID1915041610;35 k. s. ved Ballen;
ID1915041710;40 k. sild;
ID1915041810;75 k. sild;
ID1915041910;56 k. sild;
ID1915042010;200 k. sild af 5 kr.;
ID1915042110;50 k. sild;
ID1915042210;40 k. sild af 4 k;
ID1915042310;68 k. sild af 3 3/4;
ID1915042410;38 k. sild;
ID1915042510;14 k. sild;
ID1915042610;10 k. sild;
ID1915042710;sat bundgarn fjorden ;
ID1915042810;4 k. sild, 4 k. hf;
ID1915042910;6 k. sild, 6 k. hf;
ID1915043010;ved Ballen 67 k. sild, 9 k. hf;
ID1915040100;;
ID1915040200;;
ID1915040600;;
ID1915040700;;
ID1915050110;21 k. sild, 2 k. hfk;
ID1915050310;27 . sild, 2 k. hfk ;
ID1915050410;17 k. sild, 1 k. hfk;
ID1915050510;9 k. sild, 2 k hfk;
ID1915050610;10 k. sild, 3 hfk;
ID1915050710;25 k. sild, 9 k. hfk;
ID1915051010;5 k. sild, 12 k. hfk;
ID1915051210;2. k. sild, 3 k. hfk;
ID1915051310;17k. Sild, 3 k. hornfisk;
ID1915051410;16 k. sild;
ID1915051510;blæs vejr;
ID1915051610;blæs vejr;
ID1915051710;1 k.sild;
ID1915051810;taget inderste garn op, 3.k. sild;
ID1915051910;lappet garn;
ID1915052010;1 k. sild;
ID1915052110;sat inderste garn;
ID1915052210;taget åleruser op i gabet;
ID1915052310;pinse søndag;
ID1915052410;7. k. sild, 2.k. hfk;
ID1915052910;Them død;
ID1915053110;b læs vejr;
ID1915050200;;
ID1915050800;;
ID1915050900;;
ID1915051100;;
ID1915052500;;
ID1915052600;;
ID1915052700;;
ID1915052800;;
ID1915053000;;
ID1915060110;7 k. sild;
ID1915060210;Begravelse, 17 k.sild;
ID1915060310;taget yderste garn op i hullet;
ID1915060400;;
ID1915060500;;
ID1915060600;;
ID1915060700;;
ID1915060800;;
ID1915060900;;
ID1915061000;;
ID1915061100;;
ID1915061200;;
ID1915061300;;
ID1915061400;;
ID1915061500;;
ID1915061600;;
ID1915061700;;
ID1915061800;;
ID1915061900;;
ID1915062000;;
ID1915062100;;
ID1915062200;;
ID1915062300;;
ID1915062400;;
ID1915062500;;
ID1915062600;;
ID1915062700;;
ID1915062800;;
ID1915062900;;
ID1915063000;;
ID1915072710;slået pæle;
ID1915072910;tjæret;
ID1915073010;Syet bundgarn;
ID1915070100;;
ID1915070200;;
ID1915070300;;
ID1915070400;;
ID1915070500;;
ID1915070600;;
ID1915070700;;
ID1915070800;;
ID1915070900;;
ID1915071000;;
ID1915071100;;
ID1915071200;;
ID1915071300;;
ID1915071400;;
ID1915071500;;
ID1915071600;;
ID1915071700;;
ID1915071800;;
ID1915071900;;
ID1915072000;;
ID1915072100;;
ID1915072200;;
ID1915072300;;
ID1915072400;;
ID1915072500;;
ID1915072600;;
ID1915072800;;
ID1915073100;;
ID1915080110;Damperen fra Århus,søndag, fremmede fra Nordby;
ID1915080210;slået pæle;
ID1915080310; ;
ID1915080410;ved Kolby efter en ruse;
ID1915080510;sat ålebundgarn;
ID1915080610;gjort motoren ren;
ID1915080710; Vilhelms bundgarn, permiteret;
ID1915080810;på Kyholm, søndag;
ID1915080910;sat torskeruser;
ID1915081010;på høst arbejde Hesselholm;
ID1915081110;barket ruser og slået pæle Jens Hansen ;
ID1915081210;solgt 60 pund torsk, 7 ører. På market;
ID1915081310;ved Jens Hansen;
ID1915081810;25 pund torsk 8 ører, 95 p. t. 10 ører,kvasen;
ID1915081910;På Hesselholm;
ID1915082010;60 p. t. 8 ører, Niels, sat Vilhelms garn fjorden;
ID1915082410;182 p. torsk 10 ører;
ID1915083010;30 p. torsk Niels, 8 ører;
ID1915080101;4110 - 452 pund torsk;
ID1915081400;;
ID1915081500;;
ID1915081600;;
ID1915081700;;
ID1915082100;;
ID1915082200;;
ID1915082300;;
ID1915082500;;
ID1915082600;;
ID1915082700;;
ID1915082800;;
ID1915082900;;
ID1915083100;;
ID1915090210;100 pund torsk 11 ører;
ID1915090410; ;
ID1915090610;klippet får Vejerø;
ID1915090710;klippet får mit eget;
ID1915090810;solgt 88 pund torsk 11 ører;
ID1915091010;slået hø, klitter;
ID1915091110;12 pund torsk;
ID1915091210;stakketn hø;
ID1915091410;tordenvejr;
ID1915091610;27 pund torsk;
ID1915091810; ;
ID1915092010; ;
ID1915092210;71 pund torsk;
ID1915092710;58 pund torsk, 12;
ID1915092810;blæs vejr;
ID1915093010;50 pund torsk;
ID1915090101;3574 - 406 pund torsk;
ID1915090100;;
ID1915090300;;
ID1915090500;;
ID1915090900;;
ID1915091300;;
ID1915091500;;
ID1915091700;;
ID1915091900;;
ID1915092100;;
ID1915092300;;
ID1915092400;;
ID1915092500;;
ID1915092600;;
ID1915092900;;
ID1915100410;4 1/2 tønde kartofler, 5 kr.;
ID1915100610;120 pund torsk 12 ører;
ID1915100710;46 pund torsk 12 ører;
ID1915101410;246 pund torsk 14 ører;
ID1915101510;til guldbryllup Jens Mikkelsen ;
ID1915101910;66 pund torsk 14 ører;
ID1915102510;109 pund torsk, 14 ører;
ID1915102710;snevejr;
ID1915102810;373 pund torsk, 15 ører;
